date,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover
2016-06-06,2148.96,2136.32,2151.06,2131.92,13658837.0,14937594368.0,0.89,-0.76,-16.32,0.08
2016-06-07,2141.65,2139.07,2145.71,2134.61,14068491.0,14201054208.0,0.52,0.13,2.75,0.08
2016-06-08,2137.18,2132.96,2138.85,2124.84,16405791.0,16913874944.0,0.65,-0.29,-6.11,0.1
2016-06-13,2113.91,2084.3,2122.46,2083.29,21028771.0,21548598528.0,1.84,-2.28,-48.66,0.13
2016-06-14,2080.9,2095.02,2098.06,2079.4,15354924.0,15175834112.0,0.9,0.51,10.72,0.09
2016-06-15,2073.47,2106.63,2115.38,2073.1,19549925.0,19789057280.0,2.02,0.55,11.61,0.12
2016-06-16,2095.36,2094.82,2105.25,2091.49,17968861.0,17158684672.0,0.65,-0.56,-11.81,0.11
2016-06-17,2093.69,2102.2,2115.42,2093.69,17846082.0,16777643008.0,1.04,0.35,7.38,0.11
2016-06-20,2109.57,2104.22,2110.89,2092.83,12091160.0,11798703360.0,0.86,0.1,2.02,0.07
2016-06-21,2108.87,2104.56,2130.9,2100.06,17699905.0,18104606976.0,1.47,0.02,0.34,0.11
2016-06-22,2101.05,2115.77,2116.3,2098.63,13548733.0,12787840768.0,0.84,0.53,11.21,0.08
2016-06-23,2114.77,2105.53,2114.77,2098.36,15282345.0,14035828480.0,0.78,-0.48,-10.24,0.09
2016-06-24,2100.0,2076.3,2112.61,2052.98,22607830.0,21619299328.0,2.83,-1.39,-29.23,0.14
2016-06-27,2070.94,2095.89,2096.2,2070.82,16488467.0,17695450880.0,1.22,0.94,19.59,0.1
2016-06-28,2089.35,2102.05,2104.48,2084.18,17588206.0,18316272896.0,0.97,0.29,6.16,0.11
2016-06-29,2105.76,2122.97,2124.29,2104.23,29455726.0,27166106368.0,0.95,1.0,20.92,0.18
2016-06-30,2123.87,2122.63,2130.98,2120.41,20354517.0,20359578368.0,0.5,-0.02,-0.34,0.12
2016-07-01,2124.4,2127.09,2133.35,2122.87,16132804.0,16184477952.0,0.49,0.21,4.46,0.1
2016-07-04,2121.9,2163.29,2169.62,2120.49,30862031.0,31651790080.0,2.31,1.7,36.2,0.18
2016-07-05,2162.09,2168.86,2174.42,2159.9,32307728.0,29936900352.0,0.67,0.26,5.57,0.19
2016-07-06,2161.58,2167.1,2169.46,2149.04,24538449.0,23724878336.0,0.94,-0.08,-1.76,0.15
2016-07-07,2161.36,2166.88,2173.71,2153.77,26977710.0,26449562880.0,0.92,-0.01,-0.22,0.16
2016-07-08,2156.39,2148.76,2158.77,2147.14,19358789.0,20096990464.0,0.54,-0.84,-18.12,0.12
2016-07-11,2152.74,2155.72,2175.24,2150.37,28609245.0,29698288640.0,1.16,0.32,6.96,0.17
2016-07-12,2156.63,2200.35,2201.63,2156.59,40253733.0,40015835136.0,2.09,2.07,44.63,0.24
2016-07-13,2195.98,2197.79,2222.25,2191.59,43279798.0,41817570048.0,1.39,-0.12,-2.56,0.26
2016-07-14,2195.34,2195.23,2199.84,2184.5,24152543.0,23660169216.0,0.7,-0.12,-2.56,0.14
2016-07-15,2196.95,2192.39,2200.88,2186.37,21585227.0,21378466048.0,0.66,-0.13,-2.84,0.13
2016-07-18,2190.47,2187.98,2205.8,2184.05,29527180.0,28441558784.0,0.99,-0.2,-4.41,0.18
2016-07-19,2188.8,2175.4,2193.57,2163.32,21809135.0,21347839744.0,1.38,-0.57,-12.58,0.13
2016-07-20,2173.55,2167.12,2178.0,2163.11,14561926.0,14688862208.0,0.68,-0.38,-8.28,0.09
2016-07-21,2168.48,2177.78,2185.62,2168.48,18046754.0,18997293056.0,0.79,0.49,10.66,0.11
2016-07-22,2175.98,2157.23,2177.44,2154.36,18389190.0,17796929536.0,1.06,-0.94,-20.55,0.11
2016-07-25,2155.32,2159.55,2167.51,2152.09,14528144.0,13822559744.0,0.71,0.11,2.32,0.09
2016-07-26,2156.81,2182.51,2183.06,2156.77,18406051.0,19332969216.0,1.22,1.06,22.96,0.11
2016-07-27,2182.72,2173.97,2186.08,2125.27,37934806.0,37415328512.0,2.79,-0.39,-8.54,0.23
2016-07-28,2160.16,2163.81,2173.08,2153.89,25875423.0,24628707584.0,0.88,-0.47,-10.16,0.15
2016-07-29,2163.64,2155.24,2166.85,2151.93,18714730.0,17188355328.0,0.69,-0.4,-8.57,0.11
2016-08-01,2151.54,2147.56,2155.79,2136.11,20155396.0,18590040064.0,0.91,-0.36,-7.68,0.12
2016-08-02,2145.82,2148.45,2151.29,2138.19,12592111.0,12398906880.0,0.61,0.04,0.89,0.08
2016-08-03,2140.15,2145.79,2149.89,2136.6,15306893.0,14032573184.0,0.62,-0.12,-2.66,0.09
2016-08-04,2145.66,2143.84,2146.6,2130.17,14955663.0,13767786496.0,0.77,-0.09,-1.95,0.09
2016-08-05,2142.34,2148.68,2159.14,2137.31,16164434.0,15610789120.0,1.02,0.23,4.84,0.1
2016-08-08,2147.7,2159.67,2159.95,2137.52,16775740.0,16057771520.0,1.04,0.51,10.99,0.1
2016-08-09,2159.31,2175.35,2176.7,2157.76,22824745.0,21066193408.0,0.88,0.73,15.68,0.14
2016-08-10,2175.13,2170.1,2179.61,2169.13,17391019.0,16953325056.0,0.48,-0.24,-5.25,0.1
2016-08-11,2168.13,2177.06,2205.88,2168.13,26585166.0,27452382976.0,1.74,0.32,6.96,0.16
2016-08-12,2177.8,2222.49,2222.69,2175.85,34430012.0,33399544064.0,2.15,2.09,45.43,0.21
2016-08-15,2227.08,2287.66,2310.28,2225.62,63745308.0,70155321344.0,3.81,2.93,65.17,0.38
2016-08-16,2293.81,2257.7,2302.33,2253.41,61249434.0,60087460352.0,2.14,-1.31,-29.96,0.37
2016-08-17,2260.93,2253.74,2270.37,2241.94,30848866.0,32673544960.0,1.26,-0.18,-3.96,0.18
2016-08-18,2253.12,2244.72,2274.45,2235.05,33880448.0,37432377088.0,1.75,-0.4,-9.02,0.2
2016-08-19,2241.67,2249.34,2254.49,2230.33,28900693.0,28754463488.0,1.08,0.21,4.62,0.17
2016-08-22,2249.08,2237.13,2253.59,2235.01,26193060.0,24905153792.0,0.83,-0.54,-12.21,0.16
2016-08-23,2235.39,2241.95,2256.33,2232.44,23023903.0,21968325888.0,1.07,0.22,4.82,0.14
2016-08-24,2242.91,2232.21,2244.88,2227.56,18121787.0,18160277248.0,0.77,-0.43,-9.74,0.11
2016-08-25,2224.51,2222.15,2226.0,2205.01,21819104.0,21100844032.0,0.94,-0.45,-10.06,0.13
2016-08-26,2223.31,2219.31,2232.29,2215.62,16430965.0,16358841344.0,0.75,-0.13,-2.84,0.1
2016-08-29,2219.02,2214.26,2220.13,2205.12,19852012.0,20336544768.0,0.68,-0.23,-5.05,0.12
2016-08-30,2215.84,2224.06,2229.83,2215.69,19846692.0,20353643520.0,0.64,0.44,9.8,0.12
2016-08-31,2222.02,2232.71,2237.66,2218.65,16955552.0,19008422912.0,0.85,0.39,8.65,0.1
2016-09-01,2230.36,2220.4,2235.65,2219.25,19028224.0,19569003776.0,0.73,-0.55,-12.31,0.11
2016-09-02,2216.29,2229.89,2231.46,2215.64,20406023.0,20785028608.0,0.71,0.43,9.49,0.12
2016-09-05,2230.41,2228.72,2240.49,2224.93,17813452.0,17615394560.0,0.7,-0.05,-1.17,0.11
2016-09-06,2227.44,2232.45,2241.52,2217.48,21254771.0,20977302272.0,1.08,0.17,3.73,0.13
2016-09-07,2233.03,2236.55,2246.37,2230.58,22097671.0,22932080128.0,0.71,0.18,4.1,0.13
2016-09-08,2234.95,2236.63,2239.17,2230.82,14171157.0,14213131008.0,0.37,0.0,0.08,0.08
2016-09-09,2236.39,2229.31,2241.61,2228.66,17411513.0,18263953152.0,0.58,-0.33,-7.32,0.1
2016-09-12,2201.68,2199.98,2202.9,2175.33,34546891.0,34431278080.0,1.24,-1.32,-29.33,0.21
2016-09-13,2197.38,2193.19,2199.24,2185.82,14968924.0,14480419328.0,0.61,-0.31,-6.79,0.09
2016-09-14,2184.11,2176.52,2187.95,2172.4,18169657.0,16682778368.0,0.71,-0.76,-16.67,0.11
2016-09-19,2178.76,2189.46,2191.22,2178.76,14135665.0,12964097024.0,0.57,0.59,12.94,0.08
2016-09-20,2190.1,2184.21,2190.72,2181.02,11022894.0,10917288960.0,0.44,-0.24,-5.25,0.07
2016-09-21,2184.42,2187.15,2191.81,2180.5,12446509.0,12499273216.0,0.52,0.13,2.94,0.07
2016-09-22,2195.25,2200.7,2210.79,2192.49,15398043.0,15995169280.0,0.84,0.62,13.55,0.09
2016-09-23,2202.7,2196.29,2203.66,2195.08,11727636.0,11066821888.0,0.39,-0.2,-4.41,0.07
2016-09-26,2190.39,2167.26,2190.39,2166.82,16948209.0,16306550528.0,1.07,-1.32,-29.03,0.1
2016-09-27,2163.38,2176.45,2176.77,2162.44,12592539.0,12286665216.0,0.66,0.42,9.19,0.08
2016-09-28,2177.41,2166.72,2177.41,2165.33,9288432.0,9340080128.0,0.56,-0.45,-9.73,0.06
2016-09-29,2170.99,2175.37,2183.17,2170.84,11879464.0,11524241408.0,0.57,0.4,8.65,0.07
2016-09-30,2171.94,2177.35,2182.61,2171.49,9219305.0,9655516160.0,0.51,0.09,1.98,0.06
2016-10-10,2187.65,2202.87,2204.33,2185.47,19300202.0,17570860032.0,0.87,1.17,25.52,0.12
2016-10-11,2205.35,2209.23,2212.43,2202.12,21169384.0,19324765184.0,0.47,0.29,6.36,0.13
2016-10-12,2205.44,2201.0,2205.44,2196.85,15478837.0,13632018176.0,0.39,-0.37,-8.23,0.09
2016-10-13,2201.34,2202.12,2204.89,2194.6,18308790.0,16208937472.0,0.47,0.05,1.12,0.11
2016-10-14,2199.56,2209.81,2211.09,2196.26,23950510.0,19450261248.0,0.67,0.35,7.69,0.14
2016-10-17,2207.35,2192.88,2209.14,2189.27,23161867.0,20075033088.0,0.9,-0.77,-16.93,0.14
2016-10-18,2189.93,2222.78,2224.34,2189.93,31777117.0,28619884288.0,1.57,1.36,29.9,0.19
2016-10-19,2222.78,2221.53,2230.83,2217.63,29432809.0,24775791104.0,0.59,-0.06,-1.25,0.18
2016-10-20,2222.63,2223.42,2228.94,2218.97,19772924.0,16643743488.0,0.45,0.09,1.89,0.12
2016-10-21,2221.38,2240.75,2246.58,2221.04,35668577.0,31144595456.0,1.15,0.78,17.33,0.21
2016-10-24,2245.46,2270.95,2285.08,2243.81,49603451.0,46511890176.0,1.84,1.35,30.2,0.3
2016-10-25,2270.02,2266.17,2274.38,2258.92,32423788.0,29902473984.0,0.68,-0.21,-4.78,0.19
2016-10-26,2263.69,2257.12,2266.88,2254.63,27146057.0,26576638720.0,0.54,-0.4,-9.05,0.16
2016-10-27,2254.32,2250.26,2256.21,2243.63,23438309.0,21935646208.0,0.56,-0.3,-6.86,0.14
2016-10-28,2252.38,2253.8,2271.91,2249.49,28233461.0,29162089728.0,1.0,0.16,3.54,0.17
2016-10-31,2247.99,2250.47,2253.8,2236.2,19814955.0,20503305984.0,0.78,-0.15,-3.33,0.12
2016-11-01,2250.49,2263.48,2263.62,2246.95,22015306.0,21614635776.0,0.74,0.58,13.01,0.13
2016-11-02,2256.12,2244.74,2259.19,2242.77,22260825.0,21833996544.0,0.73,-0.83,-18.74,0.13
2016-11-03,2241.44,2273.63,2283.25,2239.87,40913027.0,41436992768.0,1.93,1.29,28.89,0.24
2016-11-04,2271.85,2271.93,2284.95,2266.92,36192091.0,34041513216.0,0.79,-0.07,-1.7,0.22
2016-11-07,2271.96,2276.95,2279.55,2265.36,25966704.0,24429764608.0,0.62,0.22,5.02,0.16
2016-11-08,2284.01,2282.42,2294.62,2276.74,32595874.0,30889499392.0,0.79,0.24,5.47,0.19
2016-11-09,2281.12,2263.92,2281.59,2244.43,37352431.0,36936621312.0,1.63,-0.81,-18.5,0.22
2016-11-10,2279.94,2289.45,2297.97,2279.94,34565998.0,34617495296.0,0.8,1.13,25.53,0.21
2016-11-11,2285.61,2308.43,2315.96,2284.29,56948600.0,56536701440.0,1.38,0.83,18.98,0.34
2016-11-14,2304.61,2317.77,2338.58,2303.97,61684864.0,62927633408.0,1.5,0.4,9.34,0.37
2016-11-15,2315.8,2310.9,2319.07,2306.23,34486140.0,34355883776.0,0.55,-0.3,-6.87,0.21
2016-11-16,2312.5,2309.94,2314.85,2302.14,32596386.0,28705100800.0,0.55,-0.04,-0.96,0.19
2016-11-17,2306.41,2316.72,2317.54,2297.74,35450763.0,31212488192.0,0.86,0.29,6.78,0.21
2016-11-18,2318.9,2307.27,2323.72,2304.55,34475285.0,32316982784.0,0.83,-0.41,-9.45,0.21
2016-11-21,2304.77,2334.68,2350.76,2304.77,57519636.0,53971971328.0,1.99,1.19,27.41,0.34
2016-11-22,2334.68,2353.0,2357.57,2334.68,65983178.0,60419169280.0,0.98,0.78,18.32,0.39
2016-11-23,2355.32,2360.34,2375.81,2352.4,54062331.0,48700349952.0,0.99,0.31,7.34,0.32
2016-11-24,2356.85,2368.73,2382.95,2355.8,37158089.0,40256755200.0,1.15,0.36,8.39,0.22
2016-11-25,2371.7,2393.95,2394.71,2358.26,44327974.0,42204998400.0,1.54,1.06,25.22,0.26
2016-11-28,2406.7,2403.14,2427.59,2398.41,77554504.0,77969829888.0,1.22,0.38,9.19,0.46
2016-11-29,2398.67,2441.58,2455.43,2395.81,93038587.0,99547619328.0,2.48,1.6,38.44,0.56
2016-11-30,2435.81,2419.41,2444.95,2411.56,68971981.0,73266475008.0,1.37,-0.91,-22.17,0.41
2016-12-01,2421.93,2431.31,2448.67,2417.96,73606674.0,73842855936.0,1.27,0.49,11.9,0.44
2016-12-02,2427.17,2416.51,2430.83,2401.06,77625016.0,74393616384.0,1.22,-0.61,-14.8,0.46
2016-12-05,2378.21,2375.26,2386.43,2363.13,72428357.0,70278619136.0,0.96,-1.71,-41.25,0.43
2016-12-06,2371.11,2368.68,2382.2,2367.0,42595955.0,40651332864.0,0.64,-0.28,-6.58,0.25
2016-12-07,2367.42,2376.92,2377.3,2358.87,36313646.0,34446113024.0,0.78,0.35,8.24,0.22
2016-12-08,2380.66,2379.0,2387.17,2374.47,39651556.0,37465801984.0,0.53,0.09,2.08,0.24
2016-12-09,2374.3,2411.31,2422.78,2372.46,67860127.0,61692701696.0,2.12,1.36,32.31,0.41
2016-12-12,2408.09,2387.16,2423.39,2362.14,70574195.0,71536050176.0,2.54,-1.0,-24.15,0.42
2016-12-13,2373.79,2372.93,2382.44,2357.46,41202486.0,38968411904.0,1.05,-0.6,-14.23,0.25
2016-12-14,2369.5,2360.38,2384.56,2359.72,46800325.0,45575405312.0,1.05,-0.53,-12.55,0.28
2016-12-15,2346.77,2309.82,2354.35,2302.43,42583252.0,43441485568.0,2.2,-2.14,-50.56,0.25
2016-12-16,2302.87,2302.32,2315.54,2298.43,30579551.0,29864306432.0,0.74,-0.32,-7.5,0.18
2016-12-19,2299.71,2291.38,2303.69,2288.3,24162297.0,23999280128.0,0.67,-0.48,-10.94,0.14
2016-12-20,2293.4,2279.68,2295.11,2262.88,30105533.0,29079311104.0,1.41,-0.51,-11.7,0.18
2016-12-21,2282.12,2297.37,2304.6,2282.0,40184256.0,37262711040.0,0.99,0.78,17.69,0.24
2016-12-22,2293.35,2292.04,2298.19,2280.79,29222980.0,27254973952.0,0.76,-0.23,-5.33,0.17
2016-12-23,2290.25,2278.48,2291.72,2271.13,33060817.0,32451253248.0,0.9,-0.59,-13.56,0.2
2016-12-26,2266.38,2294.71,2295.69,2251.71,29923521.0,29506329344.0,1.93,0.71,16.23,0.18
2016-12-27,2291.23,2286.96,2300.16,2286.43,24597656.0,24199961600.0,0.6,-0.34,-7.75,0.15
2016-12-28,2286.41,2277.18,2289.81,2269.16,23304574.0,22778607104.0,0.9,-0.43,-9.78,0.14
2016-12-29,2273.22,2275.11,2282.19,2265.89,23997471.0,23962418176.0,0.72,-0.09,-2.07,0.14
2016-12-30,2276.81,2286.9,2286.99,2272.5,25480755.0,25510014464.0,0.64,0.52,11.79,0.15
2017-01-03,2285.27,2307.89,2311.29,2285.27,25908920.0,25440737024.0,1.14,0.92,20.99,0.15
2017-01-04,2305.91,2322.21,2324.56,2304.17,26104403.0,27183258624.0,0.88,0.62,14.32,0.16
2017-01-05,2322.42,2322.68,2326.18,2317.89,26528712.0,26566424064.0,0.36,0.02,0.47,0.16
2017-01-06,2323.01,2308.94,2326.43,2308.37,26445124.0,27286688256.0,0.78,-0.59,-13.74,0.16
2017-01-09,2308.44,2318.34,2321.69,2307.16,26523074.0,25903507200.0,0.63,0.41,9.4,0.16
2017-01-10,2316.16,2312.6,2321.0,2309.94,24055981.0,23234949888.0,0.48,-0.25,-5.74,0.14
2017-01-11,2311.92,2300.47,2317.66,2299.31,26928346.0,25072639488.0,0.79,-0.52,-12.13,0.16
2017-01-12,2299.49,2295.4,2310.78,2294.32,22139174.0,21207409664.0,0.72,-0.22,-5.07,0.13
2017-01-13,2293.47,2308.06,2315.21,2291.06,27540467.0,26932675072.0,1.05,0.55,12.66,0.16
2017-01-16,2303.32,2337.39,2343.27,2282.24,59294735.0,57422130176.0,2.64,1.27,29.33,0.35
2017-01-17,2326.01,2329.6,2332.84,2320.03,19170449.0,20007429376.0,0.55,-0.33,-7.79,0.11
2017-01-18,2330.14,2342.78,2349.39,2327.93,20298891.0,21780720128.0,0.92,0.57,13.18,0.12
2017-01-19,2335.66,2334.96,2349.64,2330.34,21090735.0,19780250624.0,0.82,-0.33,-7.82,0.13
2017-01-20,2334.49,2347.18,2350.26,2333.47,17511288.0,18489265408.0,0.72,0.52,12.22,0.1
2017-01-23,2350.55,2347.1,2358.47,2340.53,19311321.0,20759190272.0,0.76,0.0,-0.08,0.12
2017-01-24,2347.5,2352.42,2357.17,2343.46,20110777.0,19232210944.0,0.58,0.23,5.32,0.12
2017-01-25,2349.52,2358.7,2358.95,2345.7,17800221.0,18384465920.0,0.56,0.27,6.28,0.11
2017-01-26,2359.43,2364.02,2371.93,2359.43,18629831.0,19294724864.0,0.53,0.23,5.32,0.11
2017-02-03,2367.53,2339.99,2368.91,2338.2,14515951.0,16092735232.0,1.3,-1.02,-24.03,0.09
2017-02-06,2346.44,2343.97,2351.56,2336.9,19895715.0,21725103360.0,0.63,0.17,3.98,0.12
2017-02-07,2343.66,2337.53,2347.36,2331.78,16972740.0,18894961152.0,0.66,-0.27,-6.44,0.1
2017-02-08,2334.68,2346.43,2347.1,2323.91,24237691.0,24896256768.0,0.99,0.38,8.9,0.14
2017-02-09,2345.84,2354.9,2364.14,2343.73,31381646.0,32399332352.0,0.87,0.36,8.47,0.19
2017-02-10,2357.59,2368.18,2374.48,2357.21,39306360.0,40549347840.0,0.73,0.56,13.28,0.23
2017-02-13,2369.7,2379.31,2382.92,2369.49,34603826.0,38907287808.0,0.57,0.47,11.13,0.21
2017-02-14,2381.1,2373.51,2381.63,2367.05,24227167.0,27371194880.0,0.61,-0.24,-5.8,0.14
2017-02-15,2375.62,2372.19,2385.12,2369.43,38949257.0,37792892160.0,0.66,-0.06,-1.32,0.23
2017-02-16,2373.31,2376.76,2378.45,2366.16,29629497.0,29617805568.0,0.52,0.19,4.57,0.18
2017-02-17,2378.66,2362.71,2389.32,2361.0,31090474.0,34309239040.0,1.19,-0.59,-14.05,0.19
2017-02-20,2361.76,2394.12,2395.53,2361.51,44690412.0,43486701568.0,1.44,1.33,31.41,0.27
2017-02-21,2396.22,2396.88,2410.35,2393.37,32569800.0,34544041216.0,0.71,0.12,2.76,0.19
2017-02-22,2397.49,2398.19,2399.4,2389.06,24513009.0,27231838208.0,0.43,0.05,1.31,0.15
2017-02-23,2397.56,2387.42,2402.57,2379.56,23458671.0,25602450176.0,0.96,-0.45,-10.77,0.14
2017-02-24,2385.05,2389.88,2390.39,2377.1,25680121.0,25353533952.0,0.56,0.1,2.46,0.15
2017-02-27,2384.92,2370.56,2387.82,2365.47,23827555.0,25954639616.0,0.94,-0.81,-19.32,0.14
2017-02-28,2369.47,2370.71,2379.43,2366.24,16793558.0,18323796736.0,0.56,0.01,0.15,0.1
2017-03-01,2371.65,2371.93,2383.51,2368.62,27863124.0,27623876608.0,0.63,0.05,1.22,0.17
2017-03-02,2376.97,2354.91,2380.24,2354.14,23062731.0,26057596672.0,1.1,-0.72,-17.02,0.14
2017-03-03,2347.91,2347.15,2350.67,2338.85,20483107.0,21533669376.0,0.5,-0.33,-7.76,0.12
2017-03-06,2346.04,2349.89,2355.09,2342.52,21112399.0,20808519424.0,0.54,0.12,2.74,0.13
2017-03-07,2349.62,2356.29,2356.96,2347.17,20251348.0,21625724672.0,0.42,0.27,6.4,0.12
2017-03-08,2353.62,2358.07,2362.96,2351.7,24369833.0,23456269568.0,0.48,0.08,1.78,0.15
2017-03-09,2352.75,2346.55,2353.54,2334.34,26630667.0,26051706624.0,0.81,-0.49,-11.52,0.16
2017-03-10,2343.31,2339.23,2347.46,2336.32,17988811.0,18979436032.0,0.47,-0.31,-7.32,0.11
2017-03-13,2337.36,2354.89,2355.22,2328.62,24624011.0,26164051712.0,1.14,0.67,15.66,0.15
2017-03-14,2353.72,2354.9,2359.31,2349.28,19017006.0,19760470528.0,0.43,0.0,0.01,0.11
2017-03-15,2352.39,2357.31,2357.85,2345.44,21062595.0,21925253376.0,0.53,0.1,2.41,0.13
2017-03-16,2362.36,2369.19,2376.51,2362.36,30278210.0,32128349696.0,0.6,0.5,11.88,0.18
2017-03-17,2371.61,2346.96,2373.54,2342.02,30767623.0,33130740480.0,1.33,-0.94,-22.23,0.18
2017-03-20,2352.11,2350.07,2355.53,2337.53,27149291.0,28589609984.0,0.77,0.13,3.11,0.16
2017-03-21,2352.21,2357.14,2358.55,2348.87,28887921.0,36125342464.0,0.41,0.3,7.07,0.17
2017-03-22,2347.86,2338.55,2352.76,2330.12,32891982.0,37345963520.0,0.96,-0.79,-18.59,0.2
2017-03-23,2340.06,2347.43,2356.27,2334.12,26712552.0,33283040512.0,0.95,0.38,8.88,0.16
2017-03-24,2350.69,2365.6,2373.58,2341.62,40120772.0,45396321536.0,1.36,0.77,18.17,0.24
2017-03-27,2364.75,2364.43,2381.77,2360.67,35491156.0,40382705920.0,0.89,-0.05,-1.17,0.21
2017-03-28,2368.15,2356.31,2368.38,2353.08,24813635.0,28082153984.0,0.65,-0.34,-8.12,0.15
2017-03-29,2358.0,2352.69,2363.77,2349.12,29018549.0,31210660608.0,0.62,-0.15,-3.62,0.17
2017-03-30,2350.92,2346.67,2356.44,2335.23,31113066.0,31991546624.0,0.9,-0.26,-6.02,0.19
2017-03-31,2344.96,2359.75,2361.32,2340.77,29505146.0,28551404544.0,0.88,0.56,13.08,0.18
2017-04-05,2369.49,2384.26,2384.68,2365.34,40075442.0,43436345856.0,0.82,1.04,24.51,0.24
2017-04-06,2384.43,2390.39,2395.12,2376.15,39325003.0,42616523008.0,0.8,0.26,6.13,0.24
2017-04-07,2390.91,2388.27,2394.05,2379.33,36248630.0,38151219456.0,0.62,-0.09,-2.12,0.22
2017-04-10,2388.56,2379.16,2391.95,2377.43,31258026.0,34790978048.0,0.61,-0.38,-9.11,0.19
2017-04-11,2374.92,2382.11,2385.05,2354.02,39200826.0,44230593024.0,1.3,0.12,2.95,0.23
2017-04-12,2378.93,2378.86,2385.61,2362.43,33640316.0,38322592000.0,0.97,-0.14,-3.25,0.2
2017-04-13,2369.61,2368.11,2373.37,2364.44,22793060.0,26083925760.0,0.38,-0.45,-10.75,0.14
2017-04-14,2367.78,2355.52,2368.8,2344.61,24318969.0,26912930304.0,1.02,-0.53,-12.59,0.15
2017-04-17,2348.75,2357.52,2359.18,2334.89,26376250.0,27908077312.0,1.03,0.08,2.0,0.16
2017-04-18,2352.51,2337.35,2352.79,2336.77,23753656.0,28470231040.0,0.68,-0.86,-20.17,0.14
2017-04-19,2331.66,2325.04,2335.99,2311.66,27919435.0,30382089472.0,1.04,-0.53,-12.31,0.17
2017-04-20,2324.37,2335.65,2336.54,2321.0,26576725.0,32243770880.0,0.67,0.46,10.61,0.16
2017-04-21,2336.44,2347.67,2350.87,2333.23,27073712.0,29654139648.0,0.76,0.51,12.02,0.16
2017-04-24,2344.19,2341.93,2344.19,2323.67,31093007.0,34439046400.0,0.87,-0.24,-5.74,0.19
2017-04-25,2337.52,2344.74,2348.6,2334.0,19382943.0,24053129984.0,0.62,0.12,2.81,0.12
2017-04-26,2345.63,2344.5,2360.28,2338.86,26470622.0,32375909120.0,0.91,-0.01,-0.24,0.16
2017-04-27,2337.46,2351.64,2352.68,2327.47,29834076.0,32332182016.0,1.08,0.3,7.14,0.18
2017-04-28,2348.29,2347.04,2348.29,2331.82,20733683.0,25027445248.0,0.7,-0.2,-4.6,0.12
2017-05-02,2341.75,2336.79,2350.51,2334.88,16218321.0,19299425024.0,0.67,-0.44,-10.25,0.1
2017-05-03,2335.82,2329.77,2342.14,2324.19,18747685.0,21306113280.0,0.77,-0.3,-7.02,0.11
2017-05-04,2325.01,2325.43,2332.09,2317.14,20767410.0,23662230528.0,0.64,-0.19,-4.34,0.12
2017-05-05,2318.92,2320.6,2320.6,2297.45,30951074.0,33979252480.0,1.0,-0.21,-4.83,0.18
2017-05-08,2309.24,2326.1,2326.1,2298.32,34650123.0,38506527232.0,1.2,0.24,5.5,0.21
2017-05-09,2312.85,2316.29,2320.29,2307.87,16157315.0,20310246400.0,0.53,-0.42,-9.81,0.1
2017-05-10,2315.56,2324.92,2337.05,2315.56,22318926.0,29082185216.0,0.93,0.37,8.63,0.13
2017-05-11,2318.05,2339.29,2342.18,2313.83,28395441.0,31483872512.0,1.22,0.62,14.37,0.17
2017-05-12,2336.61,2375.45,2375.64,2335.37,28906784.0,32145338880.0,1.72,1.55,36.16,0.17
2017-05-15,2380.27,2381.75,2394.52,2378.97,23412410.0,28055294208.0,0.65,0.27,6.3,0.14
2017-05-16,2376.9,2381.32,2381.73,2362.11,23892047.0,27292942080.0,0.82,-0.02,-0.43,0.14
2017-05-17,2377.12,2363.56,2378.99,2361.63,20858225.0,24900860672.0,0.73,-0.75,-17.76,0.12
2017-05-18,2348.87,2354.75,2361.02,2347.38,17121231.0,21258547456.0,0.58,-0.37,-8.81,0.1
2017-05-19,2351.52,2361.66,2363.36,2351.52,14304568.0,18966710016.0,0.5,0.29,6.91,0.09
2017-05-22,2359.97,2381.55,2384.16,2358.78,22780231.0,28751136256.0,1.07,0.84,19.89,0.14
2017-05-23,2378.74,2411.8,2412.03,2376.64,34620556.0,41243924480.0,1.49,1.27,30.25,0.21
2017-05-24,2402.52,2407.57,2413.42,2382.19,22774332.0,28642322432.0,1.29,-0.18,-4.23,0.14
2017-05-25,2399.36,2473.5,2476.91,2399.27,50363336.0,53142705920.0,3.22,2.74,65.93,0.3
2017-05-26,2467.9,2471.21,2483.75,2462.23,30989733.0,36527500544.0,0.87,-0.09,-2.29,0.19
2017-05-31,2470.94,2479.08,2502.85,2462.26,29878344.0,37045182208.0,1.64,0.32,7.87,0.18
2017-06-01,2476.21,2496.45,2497.69,2465.48,30766330.0,37798053632.0,1.3,0.7,17.37,0.18
2017-06-02,2494.37,2475.46,2499.71,2472.65,23664148.0,28341836288.0,1.08,-0.84,-20.99,0.14
2017-06-05,2468.94,2450.35,2473.36,2442.27,28735857.0,29094732544.0,1.26,-1.01,-25.11,0.17
2017-06-06,2447.04,2466.01,2466.31,2444.19,17467322.0,22598702080.0,0.9,0.64,15.66,0.1
2017-06-07,2468.55,2484.03,2492.98,2464.19,27138408.0,34088120576.0,1.17,0.73,18.02,0.16
2017-06-08,2481.16,2507.03,2508.93,2475.74,22070860.0,29227278592.0,1.34,0.93,23.0,0.13
2017-06-09,2506.76,2519.27,2536.99,2504.9,33773309.0,39637188864.0,1.28,0.49,12.24,0.2
